cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,cell_suspension.provenance.document_id
D54Dp29SKA01,nCTX.54.CORT,ba9dce48-6ac5-42f2-aecc-cdeb836042a5
D54Dp29SKA11,nCTX.54.CORT,848f6e94-d13e-4205-b0a6-7639b3c1777c
D54Dp29SKB06,nCTX.54.CORT,6d6b30c2-a81d-44b8-98d3-517c3e468d83
D54Dp29SKF02,nCTX.54.CORT,332843ae-145b-411d-a5b1-c9a671bbb05e
D54Dp29SKF04,nCTX.54.CORT,9bfc5edc-439e-4efd-b68e-7bfc19e2ec82
D54Dp29SKG07,nCTX.54.CORT,c50d5aac-e613-41a0-a2a6-ad0cdf8fdf82
D54Dp5AsA08,nCTX.54.CORT.NEFL,d384fc9b-2bf7-452e-94fc-e6a2254bedca
D54Dp5AsA09,nCTX.54.CORT.NEFL,629dc3ad-d3ae-44b5-a26d-c1cb8482711c
D54Dp5AsB02,nCTX.54.CORT.NEFL,033fe49f-f0a7-40b9-a67b-0cc43eebc368
D54Dp5AsB04,nCTX.54.CORT.NEFL,9a0f597d-80ef-4888-a6af-a410d6e476e8
D54Dp5AsB10,nCTX.54.CORT.NEFL,ba6b6381-7cd6-474c-8909-815ba6e7f016
D54Dp5AsD01,nCTX.54.CORT.NEFL,40fe4fc5-72be-4ea7-b99f-f4446a9318f4
D54Dp5AsD02,nCTX.54.CORT.NEFL,ce5a252f-e0e1-4c8d-b882-375d37f994f9
D54Dp5AsD04,nCTX.54.CORT.NEFL,cd6e6568-702f-4fea-a25a-329e9c7f0d97
D54Dp5AsD06,nCTX.54.CORT.NEFL,33123cd2-9663-4d8c-ac12-557a7e085f00
D54Dp5AsD08,nCTX.54.CORT.NEFL,0697ce2c-abbf-4041-8cb7-4f12e6276999
D54Dp5AsE10,nCTX.54.CORT.NEFL,e616490b-f996-4891-b6e9-b5f3cde6e967
D54Dp5AsG02,nCTX.54.CORT.NEFL,f67ff4d2-bd16-48d6-8a10-43ecff527695
D54Dp5AsG07,nCTX.54.CORT.NEFL,4f99d232-ab90-47a7-9f88-6ec32bf230ff
D54Dp5AsG09,nCTX.54.CORT.NEFL,0a908691-fbe0-475d-8400-244f322dfeba
D54Dp5AsG11,nCTX.54.CORT.NEFL,ec9c03a7-89d9-42ad-ba65-c25b29d897fa
D54Dp5AsH03,nCTX.54.CORT.NEFL,b8a9232e-4eef-4d55-9681-dcdf54ccbbab
D54Dp5AsH06,nCTX.54.CORT.NEFL,ae68a26e-9b62-4b25-b0ae-ec15ecbd1fe7
D54Dp9A05,nCTX.54.CORT.NEFL,a6fbbea9-4c56-4327-b162-b4565b0b5157
D54Dp9B10,nCTX.54.CORT.NEFL,f2bfb800-1ef5-46b5-8ecd-f2c17c04ffbf
D54Dp9C03,nCTX.54.CORT.NEFL,0da82c8e-0364-4017-911a-31eff55528f6
D54Dp9C04,nCTX.54.CORT.NEFL,47a1ec5b-ec8a-4993-a029-d904def61d75
D54Dp9C06,nCTX.54.CORT.NEFL,d322d5ea-c119-4aa5-8676-9796e2d91952
D54Dp9C07,nCTX.54.CORT.NEFL,b75cdabb-4f8b-4c01-aff1-0ba6169692e3
D54Dp9D06,nCTX.54.CORT.NEFL,06b26375-d0e1-445a-be1a-5d9cc9c8c6fd
D54Dp9D08,nCTX.54.CORT.NEFL,8c436dea-2e3a-4234-af3f-9b158d64f475
D54Dp9E01,nCTX.54.CORT.NEFL,3d79c1c4-4176-4efd-8923-79abe92aff0d
D54Dp9E02,nCTX.54.CORT.NEFL,96be6ef9-0df0-431d-8153-6227c0007256
D54Dp9E04,nCTX.54.CORT.NEFL,cb3acd29-f3c3-499b-8659-3dd01847cc0d
D54Dp9E07,nCTX.54.CORT.NEFL,2b82a9bf-05cd-4027-9eb4-59145e5be9a7
D54Dp9E10,nCTX.54.CORT.NEFL,2c9a6eac-3d9a-4666-8943-49dc3aaac44f
D54Dp9F05,nCTX.54.CORT.NEFL,0af933a4-1e71-4934-8da7-7d6a7cb3612d
D54Dp9G03,nCTX.54.CORT.NEFL,4dafc96d-326e-4971-a9e4-ac8c5877a372
D54Dp9G08,nCTX.54.CORT.NEFL,78bfb2fa-5c6e-4111-a3a7-1e1ae393f1ab
D54Dp9G10,nCTX.54.CORT.NEFL,dbd6d94f-c759-4e5e-9e40-e404c63b32ae
D54Dp9G11,nCTX.54.CORT.NEFL,b0fa48ba-958f-42c4-9e95-ab1cf72ba3e3
D54Dp9H06,nCTX.54.CORT.NEFL,8a0d33d4-ce77-4d7a-a89f-8178675803f4
D54Dp9H07,nCTX.54.CORT.NEFL,dc57b8f9-42f8-43b9-8e95-44c4ed32d6d9
D54Dp9H09,nCTX.54.CORT.NEFL,f673d4ef-ec85-4fc7-9a78-f985c2563d64
D54Dp9H10,nCTX.54.CORT.NEFL,9d3473c8-34dc-4866-9d88-767d9539cac5
D54Dp9H11,nCTX.54.CORT.NEFL,787331e0-acb4-4235-9067-193e8e11f564
D54Dp12A04,nCTX.54.CORT.NEFL,7884ad1e-4c53-40e0-951b-4c6ee62cf30c
D54Dp12A09,nCTX.54.CORT.NEFL,a5b794f2-972c-47d2-aba4-a65b713f561a
D54Dp12B11,nCTX.54.CORT.NEFL,e6260b15-31e9-4968-85dd-020fde1cb1bb
D54Dp12C01,nCTX.54.CORT.NEFL,14534f66-a7c1-45a4-98d5-1d9a6bf4f2df
D54Dp12C09,nCTX.54.CORT.NEFL,49f74410-83d2-40de-b1bb-644cccd4be45
D54Dp12D02,nCTX.54.CORT.NEFL,b6cfb1f7-3cef-45fa-b609-e7ad8be700c1
D54Dp12E03,nCTX.54.CORT.NEFL,1d8e6099-3a89-4268-b52c-528fdefb5ead
D54Dp12F01,nCTX.54.CORT.NEFL,3469b1fb-9905-401a-bec1-c9c9178a4343
D54Dp12H09,nCTX.54.CORT.NEFL,db89afb6-565b-4b7c-a1c5-0e9212296fd0
D54Dp18C03,nCTX.54.CORT.NEFL,d12a9bf0-d0cf-4175-8ffd-a45ef106c302
D54Dp18C05,nCTX.54.CORT.NEFL,b9a8d3f3-c37f-49b1-bbe1-dab3a2bc5931
D54Dp18C06,nCTX.54.CORT.NEFL,8a6ff035-7e1d-4be6-8925-b4aebb32d714
D54Dp18C10,nCTX.54.CORT.NEFL,7bdae703-f677-4024-a8a5-cdd8d8a73bdf
D54Dp18D03,nCTX.54.CORT.NEFL,09831674-c940-41a5-8d07-52e420077534
D54Dp18E02,nCTX.54.CORT.NEFL,2d0ef101-adc5-4604-afd2-d2bb9b4ac25d
D54Dp18E05,nCTX.54.CORT.NEFL,149ebe5e-36ae-4748-b75f-bab17c32a928
D54Dp18E06,nCTX.54.CORT.NEFL,feabc546-8dbf-4afc-bbcc-d3afe3596cb5
D54Dp18F04,nCTX.54.CORT.NEFL,78ecd99d-88da-4e2f-b14c-25fd523648dc
D54Dp18F08,nCTX.54.CORT.NEFL,d29485e0-380f-4e2c-9c2d-8e4e5ac4975c
D54Dp18G01,nCTX.54.CORT.NEFL,7f8a6e79-3c3f-4ff9-8d73-b10d1fb7b77f
D54Dp18G11,nCTX.54.CORT.NEFL,f57a4348-4b73-405b-abe2-63847eff6b60
D54Dp18H04,nCTX.54.CORT.NEFL,ce0e485d-6804-4e7e-bc10-9fc80a1d55cb
D54Dp18H07,nCTX.54.CORT.NEFL,fc71028e-ceab-4369-af3c-80a6362afbe0
D54Dp18H08,nCTX.54.CORT.NEFL,d60bdda9-40e6-4869-ac7b-34a8473ed981
D54Dn25SKB10,nCTX.54.CORT.NEFL,efb57499-b10a-4dfe-8fcb-e6c727d943a4
D54Dn25SKC08,nCTX.54.CORT.NEFL,9cf37290-a843-4f85-b7b0-5f7bd99304c3
D54Dn25SKC10,nCTX.54.CORT.NEFL,70a4c31c-b5c8-4acf-9eb1-14f938226a01
D54Dn25SKD01,nCTX.54.CORT.NEFL,1f8227e4-49c6-45c9-9923-1052601f2340
D54Dn25SKD06,nCTX.54.CORT.NEFL,1d6b1465-0123-49af-ac42-d21ab1ac8969
D54Dn25SKD11,nCTX.54.CORT.NEFL,2dec28eb-d8ac-475f-9cbe-e750db370ff6
D54Dn25SKG10,nCTX.54.CORT.NEFL,9698dedb-7bae-47b2-a584-71f6a731f655
D54Dp29SKB09,nCTX.54.CORT.NEFL,ef95fd58-1d19-437e-9558-653a1b86b576
D54Dp29SKC02,nCTX.54.CORT.NEFL,c7702d56-93fe-4094-aa6b-29412c969705
D54Dp29SKC03,nCTX.54.CORT.NEFL,888fccb6-b659-4107-8307-d8e5d550c394
D54Dp29SKC05,nCTX.54.CORT.NEFL,12b6a727-8299-4444-8a6f-562194038e37
D54Dp29SKC06,nCTX.54.CORT.NEFL,271cdaa2-04ec-4f8b-8463-5afec556aa84
D54Dp29SKC10,nCTX.54.CORT.NEFL,27366840-92a7-4c83-aa35-1d15d615c515
D54Dp29SKD04,nCTX.54.CORT.NEFL,b74c862c-5d01-471b-bbdd-a77e983af435
D54Dp29SKE04,nCTX.54.CORT.NEFL,276d17a2-c906-4687-aada-ebf5585dbc70
D54Dp29SKE05,nCTX.54.CORT.NEFL,c62d52a8-72c3-4da9-8a45-cddee095390e
D54Dp29SKE10,nCTX.54.CORT.NEFL,cdf55dfa-8906-485f-ba39-1919c8434019
D54Dp29SKE11,nCTX.54.CORT.NEFL,9764db84-f93e-4da2-88ca-a6ac440f66bb
D54Dp29SKG03,nCTX.54.CORT.NEFL,a5b74696-51f2-4b9c-a779-6b0bac445247
D54Dp29SKG11,nCTX.54.CORT.NEFL,f0a4f855-4d4f-40ef-8074-e8a3590ee59e
D54Dp29SKH08,nCTX.54.CORT.NEFL,72134f5b-b92f-499c-873c-6ebbae162c3f
D100Dn20C11,nCTX.100.DLX5,fa325037-c8d2-423e-ad02-ecb95a90c817
D100Dn21E11,nCTX.100.DLX5,79d4ef57-621e-4c15-8b6f-de2285cf32ab
D100Dn27G10,nCTX.100.DLX5,6d9690d0-c0a4-4f2c-a706-3ff1e40d25da
D100Dn27H09,nCTX.100.DLX5,26b45279-8c68-4123-ad5f-97c86b78bb53
D100Dp3A08,nCTX.100.DLX5,13e8d867-3b60-456b-a05f-cc27b4e4ef46
D100Dp3B10,nCTX.100.DLX5,73525733-0102-4d99-9193-42ed28d839fe
D100Dp3B11,nCTX.100.DLX5,27e953dc-78ba-419d-8329-2521f8d0a717
D100Dp3C09,nCTX.100.DLX5,199f2bc4-58b4-4342-8dd5-ef18b91a8901
D100Dp3F07,nCTX.100.DLX5,b1713f8e-0265-40dd-a378-525dd2a05719
D100Dp3G06,nCTX.100.DLX5,254cbd50-396f-4b43-9638-6be4a50d3299
D100Dp3H06,nCTX.100.DLX5,420b9727-0e8e-42b2-b835-b055ae47c7c0
D100Dp10A01,nCTX.100.DLX5,6c789cea-d205-4eae-9b3c-f07a074c5b5c
D100Dp10A02,nCTX.100.DLX5,8451a95a-8838-4727-bde2-31102cbfbf95
D100Dp10A03,nCTX.100.DLX5,110e5da4-665b-4790-bcc3-3993fa205d01
D100Dp10A04,nCTX.100.DLX5,ac30040b-6f46-48ad-9282-706b83d29518
D100Dp10A05,nCTX.100.DLX5,d690e212-434d-4604-a5c6-fee007afa4a3
D100Dp10A06,nCTX.100.DLX5,f84591b1-3702-41ff-bed1-ed87141a7130
D100Dp10A07,nCTX.100.DLX5,32d2fd46-cc61-4de0-94ed-089f3d09f77a
D100Dp10A10,nCTX.100.DLX5,d144fcfb-0efc-46dc-9602-f82c0e1d17a5
D100Dp10B01,nCTX.100.DLX5,c25c46aa-ecb5-449a-b5d6-3e0b7037e8d4
D100Dp10B02,nCTX.100.DLX5,ca58eb77-ba0b-4a9d-8c74-eec28bad2210
D100Dp10B07,nCTX.100.DLX5,fa791476-f64f-4deb-8453-63bd48c8fc17
D100Dp10B08,nCTX.100.DLX5,e4fb1ab9-2df5-45f7-abe7-8270d56a7a69
D100Dp10B11,nCTX.100.DLX5,6ffcdd08-3750-4d29-b5e4-2339a3954cdd
D100Dp10C04,nCTX.100.DLX5,bb942e75-b92d-4703-8cea-d6819af13bcd
D100Dp10C05,nCTX.100.DLX5,ae6cef39-f96d-4802-aa72-4115885aa2bf
D100Dp10C07,nCTX.100.DLX5,c851cf46-ebdb-4244-acd6-bd1d7e7708bd
D100Dp10C09,nCTX.100.DLX5,6127266d-5868-4e99-845e-a86b7b88cedd
D100Dp10C10,nCTX.100.DLX5,e53b63ff-8851-4bce-9e86-8bddc1eaac54
D100Dp10D01,nCTX.100.DLX5,f686d919-b071-4ea3-a099-4cc5314a06ec
D100Dp10D03,nCTX.100.DLX5,4627e1cd-55bf-4619-9e98-42767f6b026b
D100Dp10D04,nCTX.100.DLX5,d1a4fc64-766f-4041-9687-a8a69363260b
D100Dp10D05,nCTX.100.DLX5,adb0261b-c0ae-4f56-936c-1557281894ba
D100Dp10D08,nCTX.100.DLX5,d59c2c98-aec2-4226-b5ca-aa87473f17e5
D100Dp10D10,nCTX.100.DLX5,b751a956-2b80-47d8-b1e7-5127c6b2884d
D100Dp10E01,nCTX.100.DLX5,d8f7afda-e450-483f-bffb-4b96fca1a768
D100Dp10E03,nCTX.100.DLX5,a24667e0-6a83-47c4-8881-57f2b6902f3f
D100Dp10E05,nCTX.100.DLX5,460bac35-f065-4283-a5fa-58ba1c55b807
D100Dp10E06,nCTX.100.DLX5,88f286f0-4201-43b9-8f3f-d822c72d3134
D100Dp10E07,nCTX.100.DLX5,1751c7a2-3bec-40eb-b90e-74ba3ba754bf
D100Dp10E08,nCTX.100.DLX5,488858e6-d113-4b21-b856-2ca01fddb78e
D100Dp10E11,nCTX.100.DLX5,5732ad61-5a62-4c65-bac0-fc4f3454fe00
D100Dp10F01,nCTX.100.DLX5,1cf58554-6c34-4380-bc42-284c25b7f87b
D100Dp10F03,nCTX.100.DLX5,ee5b3ce0-4f1c-44f8-9e6e-44b888502585
D100Dp10F05,nCTX.100.DLX5,1fad9ea6-8e57-49d7-92bf-d5f166c8de5b
D100Dp10F07,nCTX.100.DLX5,6a294c26-eac5-4822-86af-8f3839aed028
D100Dp10F09,nCTX.100.DLX5,3775039f-4213-4d74-9d95-e93381a942dd
D100Dp10F11,nCTX.100.DLX5,42d03bd3-0503-405c-b8ac-5335fb455805
D100Dp10G01,nCTX.100.DLX5,ce96dbfe-3151-4ca3-89a3-19336e65b0fe
D100Dp10G02,nCTX.100.DLX5,f6970151-2275-4571-aee2-fa508586ba93
D100Dp10G04,nCTX.100.DLX5,ad9f615a-d2f2-4e72-a591-ba94a74e7ca6
D100Dp10G06,nCTX.100.DLX5,92da8d5e-e839-43a2-afce-e009b0b3a61f
D100Dp10G08,nCTX.100.DLX5,58f9e8d5-66cb-425e-a788-4a1bd6185b7b
D100Dp10G11,nCTX.100.DLX5,7feb7515-5774-4c5c-a485-62fe96158681
D100Dp10H01,nCTX.100.DLX5,9b13570f-bdc8-46ca-a889-83debff03fb8
D100Dp10H02,nCTX.100.DLX5,076c08c2-ad4b-4be0-bc8e-7befe2339df9
D100Dp10H03,nCTX.100.DLX5,3c46c35c-ec85-4211-870f-97b26ea50ee0
D100Dp10H04,nCTX.100.DLX5,96686a4f-2da4-46b2-9c9b-0eaf689d0b78
D100Dp10H07,nCTX.100.DLX5,26bf073d-9284-4ac8-af14-3bfa8b9df359
D100Dp10H08,nCTX.100.DLX5,af19e10c-cb1a-4381-8a04-c060906f029c
D100Dp10H09,nCTX.100.DLX5,e7445018-dbb7-48f8-810d-5948b0461db7
D100Dp10H10,nCTX.100.DLX5,f7c3cd99-b159-45ea-899c-d0c8144816fc
D100Dp10H11,nCTX.100.DLX5,89fe8a94-c181-48cf-a7f9-ddc84ab7f12f
D100Dp17A08,nCTX.100.DLX5,da9dadea-28d2-46bc-aa9f-f61b41648fc6
D100Dp17B02,nCTX.100.DLX5,3770a78a-cb5c-4d44-ada7-ce9ef5fed8bd
D100Dp17C01,nCTX.100.DLX5,7f2d067d-ac18-44b8-8de0-7d74174837d8
D100Dp17C02,nCTX.100.DLX5,98efb254-16ec-4481-94dd-eb5eb22a6712
D100Dp17E03,nCTX.100.DLX5,19803ee6-9422-4eff-9fd2-fbe4d7ec78e9
D100Dp24A01,nCTX.100.DLX5,6802e073-132d-4061-9225-17770b889bbe
D100Dp24A06,nCTX.100.DLX5,05082402-8da9-4f98-a5f9-e94a4961612c
D100Dp24A10,nCTX.100.DLX5,d40ab945-03a6-4aa2-8cf2-5a14ed4c80ed
D100Dp24B01,nCTX.100.DLX5,309449ad-5239-4214-986f-d86d4a5d93d4
D100Dp24B04,nCTX.100.DLX5,9f34b36d-797c-42ef-a23a-1557c3b629ff
D100Dp24B05,nCTX.100.DLX5,d4ab8f44-fdc3-4d83-835f-6dcdd03e1318
D100Dp24B06,nCTX.100.DLX5,43c0973c-407c-47ec-b831-382f8ed775ec
D100Dp24B07,nCTX.100.DLX5,040c1bb1-d08c-46a2-863f-a8621e93ea31
D100Dp24B09,nCTX.100.DLX5,180c024d-a8ec-4065-b3b7-b6b9610c96aa
D100Dp24C01,nCTX.100.DLX5,ca4c36a8-fb87-44d2-8ce6-ffdec3defa8f
D100Dp24C03,nCTX.100.DLX5,69e7e592-b7cf-46ba-89a9-77b901a6294c
D100Dp24C09,nCTX.100.DLX5,0150b3f4-2297-4d54-91fe-1fc426f7d7a3
D100Dp24C10,nCTX.100.DLX5,75d72733-b774-4634-abbe-7a8a1666569e
D100Dp24D03,nCTX.100.DLX5,2ddd684b-f017-4f67-b90f-e59a52a661da
D100Dp24D04,nCTX.100.DLX5,a20ee06f-d20e-43cf-8834-2325b53e7d77
D100Dp24D05,nCTX.100.DLX5,0254ea0e-e77d-4f0c-9680-5852f8b2ec37
D100Dp24D07,nCTX.100.DLX5,a5081d78-fb5c-4589-a72c-466d3a54a0ca
D100Dp24D11,nCTX.100.DLX5,fe0c68bc-bf53-4d6e-9d39-55f7d04add8e
D100Dp24E01,nCTX.100.DLX5,fa897ff3-4080-4e90-997c-9b706c786c9c
D100Dp24E06,nCTX.100.DLX5,dc92822a-bca9-4466-bd77-7b1d25ed4339
D100Dp24E07,nCTX.100.DLX5,47ecdd12-3c47-403c-85c1-4deae3df0089
D100Dp24E08,nCTX.100.DLX5,a05c09e5-eb5d-4a9f-a1b2-70f3c7d2f20d
D100Dp24F01,nCTX.100.DLX5,cf495e33-5ee3-4079-a341-d52e06c4c093
D100Dp24F02,nCTX.100.DLX5,de5e8e1c-127b-4ed9-9277-83b6f4b8365d
D100Dp24F03,nCTX.100.DLX5,5d2a4eaf-9fec-4bc1-8bf4-64a61ef78419
D100Dp24F04,nCTX.100.DLX5,22b90a45-51f1-419d-a962-3bdcf129861f
D100Dp24F05,nCTX.100.DLX5,e2611148-03c2-4324-9e52-7dd4a3b287af
D100Dp24F07,nCTX.100.DLX5,eaf7c2fc-bf9c-4128-8102-050fb92af2c0
D100Dp24F09,nCTX.100.DLX5,3f91361c-64b6-4c9f-b572-f8eb5c2e2db4
D100Dp24F10,nCTX.100.DLX5,ae7a1188-9c5c-462c-a143-f0d7a68779d7
D100Dp24G02,nCTX.100.DLX5,0356be6f-42ce-4b3a-aa46-8fa27ed98162
D100Dp24G03,nCTX.100.DLX5,d0fa50e9-5a25-494c-a923-b53089fefb27
D100Dp24G04,nCTX.100.DLX5,76d13877-311f-4771-9bfc-c4d1eab1087d
D100Dp24G05,nCTX.100.DLX5,2c4cba39-06e2-4182-81e9-bb5d0c398cc5
D100Dp24G06,nCTX.100.DLX5,0c6de45a-cfaf-4eae-b50b-65457bed4bcf
D100Dp24G09,nCTX.100.DLX5,3a36cd7f-b8e5-4b79-899b-2d5aa711a05b
D100Dp24H03,nCTX.100.DLX5,0b6d3c38-7cac-4881-808f-272494db4b2e
D100Dp24H06,nCTX.100.DLX5,51726896-2e7e-4bd3-9cfb-cdf0ee2e08d6
D100Dp24H07,nCTX.100.DLX5,e13b0b47-0a30-4ee4-b587-84fc04031be0
D100Dp24H08,nCTX.100.DLX5,35b16f47-927b-4455-a357-3650429d5011
D100Dp24H11,nCTX.100.DLX5,2bcd606e-5f2e-46dc-88b3-2653c447c0f2
D100Dn20E06,nCTX.100.SST,6fc53016-4abc-4311-9f45-f441d9c5bbdd
D100Dn20F02,nCTX.100.SST,f03d284d-0036-454c-be1b-2c501b9aa102
D100Dn27E01,nCTX.100.SST,11e350de-bda0-431e-993a-32e3bb584cae
D100Dn27F06,nCTX.100.SST,a5c2f569-1dfa-4bcf-a669-2b53e6dd4e8a
D100Dp3A06,nCTX.100.SST,66bd418a-7075-4bb3-a140-f0c200eae5c3
D100Dp3A09,nCTX.100.SST,7216fbe2-d3e3-42b4-b679-71deb83ae1f4
D100Dp3A10,nCTX.100.SST,c9a48d01-2d33-4a1f-bfc8-b84b0bcb16bc
D100Dp3A11,nCTX.100.SST,6d7001bb-ef0a-4917-81bb-22cae32e8a0c
D100Dp3B05,nCTX.100.SST,7555f86d-5a6b-4251-b4b8-261ad7e66f29
D100Dp3B09,nCTX.100.SST,5a199dc9-ee4d-4256-998c-f6b939d38876
D100Dp3C06,nCTX.100.SST,676c80e1-cd2e-4857-b368-f57fae519881
D100Dp3C11,nCTX.100.SST,880cea4f-929b-472b-91b8-081992d476ed
D100Dp3D02,nCTX.100.SST,58f82c3f-9673-4822-b054-3c338151ce4c
D100Dp3D03,nCTX.100.SST,12602d66-3bad-4737-a0b5-bbdc68873b91
D100Dp3D10,nCTX.100.SST,140c0c5b-0f2d-4637-9666-2ba88cca449a
D100Dp3F01,nCTX.100.SST,83157ab6-16e9-4d13-a3e6-779b8b19cae6
D100Dp3F02,nCTX.100.SST,e5240b84-8f90-4bac-a6cd-262c8ce154a2
D100Dp3F05,nCTX.100.SST,d80bdba4-a49f-4861-aaf3-990d6de169c0
D100Dp3G05,nCTX.100.SST,a4ef1ea3-cf9a-4f40-957f-e3eafaef5159
D100Dp3H02,nCTX.100.SST,50a6de0f-b070-4690-bcb7-212ccc988221
D100Dp10A09,nCTX.100.SST,45b9075b-6739-4f5c-a9cf-cdb01b328783
D100Dp10A11,nCTX.100.SST,cebc20fc-ae3e-4f80-ac92-577220f8bdaa
D100Dp10B10,nCTX.100.SST,653ab8ec-b592-4446-a485-bd52a34e4289
D100Dp10D02,nCTX.100.SST,44fc73f8-2cdd-4946-af03-c36426b42e7a
D100Dp10F08,nCTX.100.SST,72f816c9-e531-48a9-9b9b-23c5ab4e8989
D100Dp10G09,nCTX.100.SST,f0d89b9f-815e-49d0-99af-48fc1e66fbd1
D100Dp17A01,nCTX.100.SST,efb23655-ec5b-4617-a481-7fba9421ca59
D100Dp17A05,nCTX.100.SST,3db10404-aa34-483c-baeb-aa1fc8833976
D100Dp17B01,nCTX.100.SST,41296505-909f-4522-89aa-a5da492ea2ce
D100Dp17B07,nCTX.100.SST,6fa6b58b-c634-4109-ae6d-450c935bf26d
D100Dp17C04,nCTX.100.SST,acafaee7-e921-4c3d-b614-490f2d637c3d
D100Dp17C08,nCTX.100.SST,07df8dfd-193a-4c70-ad18-b481fe9428a3
D100Dp17D05,nCTX.100.SST,74926dc7-3246-474a-b637-250aab20fa47
D100Dp17D06,nCTX.100.SST,f2ef1aae-07de-431d-84e2-e1fe29ab3f1a
D100Dp17D08,nCTX.100.SST,1fb9fec6-ecc2-47bc-b60b-fc94388f561c
D100Dp17D10,nCTX.100.SST,55bda6cd-3211-4c41-8c6e-55b3c9c04cda
D100Dp17E01,nCTX.100.SST,1ba75599-6a6d-42ca-a31c-388abb701980
D100Dp17E05,nCTX.100.SST,67db397b-6b89-454a-a3c9-996b5c943de0
D100Dp17F09,nCTX.100.SST,bec72f95-4c45-4f2a-b3f9-5803cf3748d2
D100Dp17G07,nCTX.100.SST,e80df2ce-ab91-44fc-a5d1-735fae48a897
D100Dp17G09,nCTX.100.SST,c8e151fa-bbbf-40d9-85e7-e0b88438e667
D100Dp17H04,nCTX.100.SST,3e3ba5f6-1c84-496e-8654-2b28b9370189
D100Dp17H07,nCTX.100.SST,15f6e57f-4b72-4d44-8bca-098b87dc2e23
D100Dp17H11,nCTX.100.SST,1998ab29-90b7-411f-a498-f8033abe573b
D100Dp24A02,nCTX.100.SST,91505fde-cbd1-49ef-aa1a-07e804bd4997
D100Dp24A03,nCTX.100.SST,73a3110e-592a-4e74-bc24-a0b68f691ae7
D100Dp24A04,nCTX.100.SST,47fc8178-ed29-4eeb-8020-44f18a931267
D100Dp24A07,nCTX.100.SST,c09184cd-60aa-411f-a0b5-0a1ece2657ed
D100Dp24A09,nCTX.100.SST,7bca4bb6-467b-429e-836a-c83a24af9c62
D100Dp24A11,nCTX.100.SST,a53ed507-3a6b-4b19-b592-8115d514ae64
D100Dp24B03,nCTX.100.SST,071d267b-2f24-44b3-8447-c2138ab316c0
D100Dp24B10,nCTX.100.SST,43841b19-0857-407a-bc8d-2947b343814f
D100Dp24C05,nCTX.100.SST,4268e881-430b-4eff-ac54-f9392b135b0f
D100Dp24C07,nCTX.100.SST,c5126c19-1130-4a51-9bdb-9c23220b449b
D100Dp24D01,nCTX.100.SST,8f7a94e3-c784-482f-8e94-437cbf42288c
D100Dp24E02,nCTX.100.SST,5b88965f-d07f-4850-9a00-931c16cf330e
D100Dp24E03,nCTX.100.SST,4eefe2a9-7f09-4327-add4-ba54327f89ad
D100Dp24E11,nCTX.100.SST,1c1606de-77c4-4090-8e02-d5727560819e
D100Dp24G07,nCTX.100.SST,bb49e8e0-2344-43cc-bec5-2094a6b78f27
D100Dp24H02,nCTX.100.SST,4ed1f6bb-c8b0-4d75-83a6-3f945dca9db5
D100Dp24H04,nCTX.100.SST,51faf0e9-880a-4a79-9ec4-33eee6828163
D100Dp24H09,nCTX.100.SST,a110e694-872c-466d-b146-d01769e36448
D100Dn20C07,nCTX.100.SST.CRABP1,273eb9ee-4a60-4016-bf2a-33ffa92dcdda
D100Dn27H03,nCTX.100.SST.CRABP1,fd8575f0-9251-4e76-9db8-1c015f905ace
D100Dp3A01,nCTX.100.SST.CRABP1,8ad75d00-9e72-4445-8d21-12cf577b0958
D100Dp3A02,nCTX.100.SST.CRABP1,42031909-16d8-4614-918a-f62d56d56205
D100Dp3A05,nCTX.100.SST.CRABP1,e7259b07-8352-49a6-bccc-5648294501e6
D100Dp3B03,nCTX.100.SST.CRABP1,1f32cee4-7db9-4ba4-b577-12a6c53fc6f6
D100Dp3B08,nCTX.100.SST.CRABP1,052f0cc2-ffaa-4dde-9e0d-f7570cfe04f8
D100Dp3C01,nCTX.100.SST.CRABP1,433f53c7-ef34-4e43-8e8d-206fbdece265
D100Dp3C05,nCTX.100.SST.CRABP1,c5681c8e-1d17-409f-922a-d927ce485fb8
D100Dp3D04,nCTX.100.SST.CRABP1,3f52e757-c284-40cf-874b-6685d387d5e3
D100Dp3D06,nCTX.100.SST.CRABP1,52de5ef8-f0b1-4960-bdac-951203d46e9e
D100Dp3D09,nCTX.100.SST.CRABP1,05522c4e-6b18-44e1-8e58-f5349c99150b
D100Dp3E07,nCTX.100.SST.CRABP1,33ecf2f2-fa66-4d06-8b6c-07c60b305b97
D100Dp3E09,nCTX.100.SST.CRABP1,2b7002f2-092a-4a0b-b95c-6d34bcca5bff
D100Dp3E11,nCTX.100.SST.CRABP1,892a9b26-15f0-4a47-aabb-26ca936108bf
D100Dp3F10,nCTX.100.SST.CRABP1,f3384fac-3ffb-40b0-babd-3429d9e0ab43
D100Dp3F11,nCTX.100.SST.CRABP1,d9650a98-1aa4-468f-9cc6-5a182d4c789b
D100Dp3G02,nCTX.100.SST.CRABP1,e270277d-0668-475c-9ec7-d9d9b64d61f0
D100Dp3G11,nCTX.100.SST.CRABP1,158f01e2-32a4-4278-8526-5da427556b16
D100Dp3H05,nCTX.100.SST.CRABP1,1330efe6-2d37-45ab-9c7e-b9de4b322c07
